date,region,total_cc,imported_cc,sub_total_epilinks_cc,shincheonji_cc,small_clusters_cc,contacts_cc,epi_link_imported_cc,other_cc,new_cc
25/06/2020,Jeju,19,13,2,0,1,0,1,4,0
25/06/2020,Airport,672,672,0,0,0,0,0,0,4
25/06/2020,Total,12563,1496,9892,5213,3267,1251,161,1175,28
26/06/2020,Seoul,1267,295,872,8,764,31,69,100,17
26/06/2020,Busan,152,34,88,12,57,18,1,30,0
26/06/2020,Daegu,6903,37,6121,4511,689,917,4,745,0
26/06/2020,Incheon,336,55,269,2,253,6,8,12,2
26/06/2020,Gwangju,33,16,17,9,1,1,6,0,0
26/06/2020,Daejeon,102,15,75,2,65,8,0,12,4
26/06/2020,Ulsan,55,22,26,16,4,3,3,7,0
26/06/2020,Sejong,49,4,44,1,40,3,0,1,0
26/06/2020,Gyeon- ggi,1150,231,842,29,689,61,63,77,4
26/06/2020,Gangwon,64,16,41,17,24,0,0,7,1
26/06/2020,"Chung-
buk",62,10,42,6,27,7,2,10,0
26/06/2020,Chung- nam,166,14,140,0,137,2,1,12,3
26/06/2020,Jeonbuk,25,12,8,1,7,0,0,5,0
26/06/2020,Jeonnam,20,12,5,1,1,2,1,3,0
26/06/2020,Gyeong- buk,1387,20,1234,566,478,190,0,133,1
26/06/2020,Gyeong- nam,133,23,90,32,50,6,2,20,0
26/06/2020,Jeju,19,13,2,0,1,0,1,4,0
26/06/2020,Airport,679,679,0,0,0,0,0,0,7
26/06/2020,Total,12602,1508,9916,5213,3287,1255,161,1178,39
27/06/2020,Seoul,1284,297,880,8,764,39,69,107,17
27/06/2020,Busan,152,34,88,12,57,18,1,30,0
27/06/2020,Daegu,6904,37,6121,4511,689,917,4,746,1
27/06/2020,Incheon,337,56,269,2,253,6,8,12,1
27/06/2020,Gwangju,33,16,17,9,1,1,6,0,0
27/06/2020,Daejeon,104,15,76,2,65,9,0,13,2
27/06/2020,Ulsan,55,22,26,16,4,3,3,7,0
27/06/2020,Sejong,49,4,44,1,40,3,0,1,0
27/06/2020,Gyeon- ggi,1167,236,851,29,689,70,63,80,17
27/06/2020,Gang won,64,16,41,17,24,0,0,7,0
27/06/2020,"Chung-
buk",63,11,42,6,27,7,2,10,1
27/06/2020,Chung- nam,166,14,140,0,137,2,1,12,0
27/06/2020,Jeonbuk,26,12,9,1,7,1,0,5,1
27/06/2020,Jeon am,20,12,5,1,1,2,1,3,0
27/06/2020,Gyeong- buk,1387,20,1234,566,478,190,0,133,0
27/06/2020,Gyeong- nam,133,23,90,32,50,6,2,20,0
27/06/2020,Jeju,19,13,2,0,1,0,1,4,0
27/06/2020,Airport,690,690,0,0,0,0,0,0,11
27/06/2020,Total,12653,1528,9935,5213,3287,1274,161,1190,51
28/06/2020,Seoul,1298,298,896,8,786,33,69,104,14
28/06/2020,Busan,152,34,88,12,57,18,1,30,0
28/06/2020,Daegu,6904,37,6121,4511,689,917,4,746,0
28/06/2020,Incheon,337,57,269,2,253,6,8,11,0
28/06/2020,Gwangju,37,16,20,9,1,4,6,1,4
28/06/2020,Daejeon,110,15,77,2,66,9,0,18,6
28/06/2020,Ulsan,55,22,26,16,4,3,3,7,0
28/06/2020,Sejong,49,4,44,1,40,3,0,1,0
28/06/2020,Gyeonggi,1184,240,862,29,708,62,63,82,17
28/06/2020,Gangwon,64,16,41,17,24,0,0,7,0
28/06/2020,"Chung-
buk",64,11,42,6,27,7,2,11,1
28/06/2020,"Chung-
nam",167,15,140,0,137,2,1,12,1
28/06/2020,Jeonbuk,26,12,9,1,8,0,0,5,0
28/06/2020,Jeonnam,23,12,5,1,1,2,1,6,3
28/06/2020,Gyeong- buk,1387,20,1234,566,478,190,0,133,0
28/06/2020,"Gyeong-
nam",133,23,90,32,50,6,2,20,0
28/06/2020,Jeju,19,13,2,0,1,0,1,4,0
28/06/2020,Airport,706,706,0,0,0,0,0,0,16
28/06/2020,Total,12715,1551,9966,5213,3330,1262,161,1198,62
29/06/2020,Seoul,1305,299,900,8,791,32,69,106,7
29/06/2020,Busan,153,34,89,12,57,19,1,30,1
29/06/2020,Daegu,6906,37,6122,4511,690,917,4,747,2
29/06/2020,Incheon,338,57,270,2,254,6,8,11,1
29/06/2020,Gwangju,41,17,20,9,1,4,6,4,4
29/06/2020,Daejeon,112,15,80,2,68,10,0,17,2
29/06/2020,Ulsan,55,22,26,16,4,3,3,7,0
29/06/2020,Sejong,49,4,44,1,40,3,0,1,0
29/06/2020,Gyeon- ggi,1200,242,872,29,718,62,63,86,16
29/06/2020,Gangwon,64,16,41,17,24,0,0,7,0
29/06/2020,"Chung-
buk",64,11,42,6,27,7,2,11,0
29/06/2020,Chung- nam,167,15,140,0,137,2,1,12,0
29/06/2020,Jeonbuk,27,12,9,1,8,0,0,6,1
29/06/2020,Jeonnam,24,13,5,1,1,2,1,6,1
29/06/2020,Gyeong- buk,1388,21,1234,566,478,190,0,133,1
29/06/2020,Gyeong- nam,134,24,90,32,50,6,2,20,1
29/06/2020,Jeju,19,13,2,0,1,0,1,4,0
29/06/2020,Airport,711,711,0,0,0,0,0,0,5
29/06/2020,Total,12757,1563,9986,5213,3349,1263,161,1208,42
30/06/2020,Seoul,1312,300,904,8,795,32,69,108,7
30/06/2020,Busan,154,35,89,12,57,19,1,30,1
30/06/2020,Daegu,6906,37,6122,4511,690,917,4,747,0
30/06/2020,Incheon,341,60,270,2,254,6,8,11,3
30/06/2020,Gwangju,44,17,26,9,6,5,6,1,3
30/06/2020,Daejeon,117,15,87,2,70,15,0,15,5
30/06/2020,Ulsan,55,22,26,16,4,3,3,7,0
30/06/2020,Sejong,50,5,44,1,40,3,0,1,1
30/06/2020,Gyeon- ggi,1207,242,881,29,726,63,63,84,7
30/06/2020,Gangwon,65,16,42,17,25,0,0,7,1
30/06/2020,"Chung-
buk",65,11,43,6,27,8,2,11,1
30/06/2020,Chung- nam,167,15,140,0,137,2,1,12,0
30/06/2020,Jeonbuk,27,12,10,1,9,0,0,5,0
30/06/2020,Jeonnam,24,13,7,1,1,4,1,4,0
30/06/2020,Gyeong- buk,1389,22,1234,566,478,190,0,133,1
30/06/2020,Gyeong- nam,134,24,90,32,50,6,2,20,0
30/06/2020,Jeju,19,13,2,0,1,0,1,4,0
30/06/2020,Airport,724,724,0,0,0,0,0,0,13
30/06/2020,Total,12800,1583,10017,5213,3370,1273,161,1200,43
01/07/2020,Seoul,1321,300,912,8,798,37,69,109,9
01/07/2020,Busan,154,35,89,12,57,19,1,30,0
01/07/2020,Daegu,6907,37,6122,4511,690,917,4,748,1
01/07/2020,Incheon,343,62,270,2,254,6,8,11,2
01/07/2020,Gwangju,56,17,35,9,7,13,6,4,12
01/07/2020,Daejeon,121,16,86,2,70,14,0,19,4
01/07/2020,Ulsan,55,22,26,16,4,3,3,7,0
01/07/2020,Sejong,50,5,44,1,40,3,0,1,0
01/07/2020,Gyeon- ggi,1223,247,890,29,730,68,63,86,16
01/07/2020,Gangwon,65,16,42,17,25,0,0,7,0
01/07/2020,"Chung-
buk",64,11,43,6,28,7,2,10,0
01/07/2020,Chung- nam,168,16,140,0,137,2,1,12,1
01/07/2020,Jeonbuk,27,12,10,1,9,0,0,5,0
01/07/2020,Jeonnam,25,14,7,1,3,2,1,4,1
01/07/2020,Gyeong- buk,1389,22,1234,566,478,190,0,133,0
01/07/2020,Gyeong- nam,134,24,90,32,50,6,2,20,0
01/07/2020,Jeju,19,13,2,0,1,0,1,4,0
01/07/2020,Airport,729,729,0,0,0,0,0,0,5
01/07/2020,Total,12850,1598,10042,5213,3381,1287,161,1210,51
02/07/2020,Seoul,1334,300,919,8,802,40,69,115,13
02/07/2020,Busan,154,35,89,12,57,19,1,30,0
02/07/2020,Daegu,6910,39,6122,4511,690,917,4,749,3
02/07/2020,Incheon,343,62,270,2,254,6,8,11,0
02/07/2020,Gwangju,78,17,54,9,22,17,6,7,22
02/07/2020,Daejeon,122,16,89,2,70,17,0,17,1
02/07/2020,Ulsan,55,22,26,16,4,3,3,7,0
02/07/2020,Sejong,50,5,44,1,40,3,0,1,0
02/07/2020,Gyeon- ggi,1233,252,895,29,734,69,63,86,10
02/07/2020,Gangwon,65,16,42,17,25,0,0,7,0
02/07/2020,"Chung-
buk",64,11,43,6,28,7,2,10,0
02/07/2020,Chung- nam,171,17,142,0,138,3,1,12,3
02/07/2020,Jeonbuk,27,12,10,1,9,0,0,5,0
02/07/2020,Jeonnam,25,14,7,1,3,2,1,4,0
02/07/2020,Gyeong- buk,1389,22,1234,566,478,190,0,133,0
02/07/2020,Gyeong- nam,134,24,90,32,50,6,2,20,0
02/07/2020,Jeju,19,13,2,0,1,0,1,4,0
02/07/2020,Airport,731,731,0,0,0,0,0,0,2
02/07/2020,Total,12904,1608,10078,5213,3405,1299,161,1218,54
03/07/2020,Seoul,1346,300,928,8,808,43,69,118,12
03/07/2020,Busan,154,35,89,12,57,19,1,30,0
03/07/2020,Daegu,6923,42,6131,4511,698,918,4,750,13
03/07/2020,Incheon,344,62,271,2,254,7,8,11,1
03/07/2020,Gwangju,84,17,59,9,26,18,6,8,6
03/07/2020,Daejeon,126,16,89,2,70,17,0,21,4
03/07/2020,Ulsan,55,22,26,16,4,3,3,7,0
03/07/2020,Sejong,50,5,44,1,40,3,0,1,0
03/07/2020,Gyeon- ggi,1251,254,910,29,747,71,63,87,18
03/07/2020,Gangwon,65,16,42,17,25,0,0,7,0
03/07/2020,"Chung-
buk",64,11,43,6,28,7,2,10,0
03/07/2020,Chung- nam,172,17,143,0,138,4,1,12,1
03/07/2020,Jeonbuk,28,12,10,1,9,0,0,6,1
03/07/2020,Jeonnam,25,14,7,1,3,2,1,4,0
03/07/2020,Gyeong- buk,1390,22,1234,566,478,190,0,134,1
03/07/2020,Gyeong- nam,136,26,90,32,50,6,2,20,2
03/07/2020,Jeju,19,13,2,0,1,0,1,4,0
03/07/2020,Airport,735,735,0,0,0,0,0,0,4
03/07/2020,Total,12967,1619,10118,5213,3436,1308,161,1230,63
04/07/2020,Seoul,1353,301,931,8,807,47,69,121,7
04/07/2020,Busan,155,36,89,12,57,19,1,30,1
04/07/2020,Daegu,6924,42,6133,4511,701,917,4,749,1
04/07/2020,Incheon,346,64,271,2,254,7,8,11,2
04/07/2020,Gwangju,92,17,61,9,26,20,6,14,8
04/07/2020,Daejeon,129,16,92,2,70,20,0,21,3
04/07/2020,Ulsan,55,22,26,16,4,3,3,7,0
04/07/2020,Sejong,50,5,44,1,40,3,0,1,0
04/07/2020,Gyeon- ggi,1270,258,920,29,755,73,63,92,19
04/07/2020,Gangwon,65,16,42,17,25,0,0,7,0
04/07/2020,"Chung-
buk",66,11,44,6,28,8,2,11,2
04/07/2020,Chung- nam,172,17,143,0,138,4,1,12,0
04/07/2020,Jeonbuk,28,12,10,1,9,0,0,6,0
04/07/2020,Jeonnam,25,14,8,1,2,4,1,3,0
04/07/2020,Gyeong- buk,1391,23,1235,566,478,191,0,133,1
04/07/2020,"Gyeong-
nam",137,27,90,32,50,6,2,20,1
04/07/2020,Jeju,19,13,2,0,1,0,1,4,0
04/07/2020,Airport,753,753,0,0,0,0,0,0,18
04/07/2020,Total,13030,1647,10141,5213,3445,1322,161,1242,63
05/07/2020,Seoul,1369,304,948,8,824,47,69,117,16
05/07/2020,Busan,155,36,89,12,58,18,1,30,0
05/07/2020,Daegu,6924,42,6132,4511,700,917,4,750,0
05/07/2020,Incheon,346,64,271,2,254,7,8,11,0
05/07/2020,Gwang ju,108,18,80,9,59,6,6,10,16
05/07/2020,"Dae
jeon",137,16,103,2,80,21,0,18,8
05/07/2020,Ulsan,55,22,26,16,4,3,3,7,0
05/07/2020,Sejong,50,5,44,1,40,3,0,1,0
05/07/2020,"Gyeong
-gi",1278,262,927,29,765,69,64,89,8
05/07/2020,Gang won,66,16,43,17,26,0,0,7,1
05/07/2020,"Chung
-buk",66,11,44,6,28,8,2,11,0
05/07/2020,"Chung
-nam",172,17,143,0,139,3,1,12,0
05/07/2020,Jeon buk,29,13,10,1,9,0,0,6,1
05/07/2020,Jeon nam,25,14,8,1,4,2,1,3,0
05/07/2020,"Gyeong
-buk",1392,23,1236,566,478,192,0,133,1
05/07/2020,"Gyeong
-nam",137,27,90,32,50,6,2,20,0
05/07/2020,Jeju,20,14,2,0,1,0,1,4,1
05/07/2020,Airport,762,762,0,0,0,0,0,0,9
05/07/2020,Total,13091,1666,10196,5213,3519,1302,162,1229,61
06/07/2020,Seoul,1372,305,950,8,825,48,69,117,3
06/07/2020,Busan,156,37,89,12,58,18,1,30,1
06/07/2020,Daegu,6924,44,6131,4511,699,917,4,749,2
06/07/2020,Incheon,352,65,275,2,256,9,8,12,6
06/07/2020,Gwangju,115,18,86,9,62,9,6,11,7
06/07/2020,Daejeon,139,16,105,2,83,20,0,18,2
06/07/2020,Ulsan,55,22,26,16,4,3,3,7,0
06/07/2020,Sejong,50,5,44,1,40,3,0,1,0
06/07/2020,Gyeonggi,1284,263,929,29,765,71,64,92,6
06/07/2020,Gangwon,67,17,43,17,26,0,0,7,1
06/07/2020,Chung- buk,66,11,44,6,28,8,2,11,0
06/07/2020,Chung- nam,173,17,144,0,139,4,1,12,1
06/07/2020,Jeonbuk,29,13,10,1,9,0,0,6,0
06/07/2020,Jeonnam,27,14,9,1,4,3,1,4,2
06/07/2020,Gyeong- buk,1393,24,1236,566,478,192,0,133,1
06/07/2020,Gyeong- nam,138,28,90,32,50,6,2,20,1
06/07/2020,Jeju,20,14,2,0,1,0,1,4,0
06/07/2020,"Ports of
Entry",777,777,0,0,0,0,0,0,15
06/07/2020,Total,13137,1690,10213,5213,3527,1311,162,1234,48
07/07/2020,Seoul,1375,305,952,8,827,48,69,118,3
07/07/2020,Busan,156,37,89,12,58,18,1,30,0
07/07/2020,Daegu,6925,45,6131,4511,699,917,4,749,1
07/07/2020,Incheon,354,65,278,2,260,8,8,11,2
07/07/2020,Gwangju,121,18,94,9,75,4,6,9,6
07/07/2020,Daejeon,141,16,106,2,90,14,0,19,2
07/07/2020,Ulsan,55,22,26,16,4,3,3,7,0
07/07/2020,Sejong,50,5,44,1,40,3,0,1,0
07/07/2020,Gyeonggi,1297,269,933,29,768,72,64,95,13
07/07/2020,Gangwon,67,17,43,17,26,0,0,7,0
07/07/2020,Chung- buk,66,11,45,6,29,8,2,10,0
07/07/2020,Chung- nam,173,17,144,0,139,4,1,12,0
07/07/2020,Jeonbuk,30,14,11,1,10,0,0,5,1
07/07/2020,Jeonnam,27,14,9,1,5,2,1,4,0
07/07/2020,Gyeong- buk,1393,24,1236,566,478,192,0,133,0
07/07/2020,Gyeong- nam,138,28,90,32,50,6,2,20,0
07/07/2020,Jeju,20,14,2,0,1,0,1,4,0
07/07/2020,"Ports of
Entry",793,793,0,0,0,0,0,0,16
07/07/2020,Total,13181,1714,10233,5213,3559,1299,162,1234,44
08/07/2020,Seoul,1385,310,954,8,831,46,69,121,10
08/07/2020,Busan,156,37,89,12,58,18,1,30,0
08/07/2020,Daegu,6926,46,6131,4511,699,917,4,749,1
08/07/2020,Incheon,355,65,279,2,260,9,8,11,1
08/07/2020,Gwangju,129,19,105,9,87,3,6,5,8
08/07/2020,Daejeon,143,16,107,2,90,15,0,20,2
08/07/2020,Ulsan,55,22,26,16,4,3,3,7,0
08/07/2020,Sejong,50,5,44,1,40,3,0,1,0
08/07/2020,Gyeonggi,1315,276,939,29,773,73,64,100,18
08/07/2020,Gangwon,67,17,43,17,26,0,0,7,0
08/07/2020,Chung- buk,66,11,45,6,29,8,2,10,0
08/07/2020,Chung- nam,179,20,147,0,142,4,1,12,6
08/07/2020,Jeonbuk,32,16,11,1,10,0,0,5,2
08/07/2020,Jeonnam,28,14,9,1,5,2,1,5,1
08/07/2020,Gyeong- buk,1394,25,1236,566,478,192,0,133,1
08/07/2020,Gyeong- nam,140,30,90,32,50,6,2,20,2
08/07/2020,Jeju,20,14,2,0,1,0,1,4,0
08/07/2020,Ports of Entry,804,804,0,0,0,0,0,0,11
08/07/2020,Total,13244,1747,10257,5213,3583,1299,162,1240,63
09/07/2020,Seoul,1393,314,957,8,833,47,69,122,8
09/07/2020,Busan,156,37,89,12,58,18,1,30,0
09/07/2020,Daegu,6926,46,6131,4511,699,917,4,749,0
09/07/2020,Incheon,358,66,281,2,260,11,8,11,3
09/07/2020,Gwangju,144,19,120,9,92,13,6,5,15
09/07/2020,Daejeon,149,16,112,2,91,19,0,21,6
09/07/2020,Ulsan,55,22,26,16,4,3,3,7,0
09/07/2020,Sejong,50,5,44,1,40,3,0,1,0
09/07/2020,Gyeonggi,1323,283,943,29,776,74,64,97,8
09/07/2020,Gangwon,67,17,43,17,26,0,0,7,0
09/07/2020,Chung- buk,66,11,45,6,29,8,2,10,0
09/07/2020,Chung- nam,180,21,147,0,142,4,1,12,1
09/07/2020,Jeonbuk,33,17,11,1,10,0,0,5,1
09/07/2020,Jeonnam,29,15,9,1,5,2,1,5,1
09/07/2020,Gyeong- buk,1393,24,1236,566,478,192,0,133,0
09/07/2020,Gyeong- nam,142,32,90,32,50,6,2,20,2
09/07/2020,Jeju,20,14,2,0,1,0,1,4,0
09/07/2020,Ports of Entry,809,809,0,0,0,0,0,0,5
09/07/2020,Total,13293,1768,10286,5213,3594,1317,162,1239,50
10/07/2020,Seoul,1401,315,962,8,837,48,69,124,8
10/07/2020,Busan,156,37,89,12,58,18,1,30,0
10/07/2020,Daegu,6926,46,6131,4511,699,917,4,749,0
10/07/2020,Incheon,359,67,281,2,261,10,8,11,1
10/07/2020,Gwangju,147,19,124,9,105,4,6,4,3
10/07/2020,Daejeon,156,16,118,2,97,19,0,22,7
10/07/2020,Ulsan,55,22,26,16,4,3,3,7,0
10/07/2020,Sejong,50,5,44,1,40,3,0,1,0
10/07/2020,Gyeonggi,1337,294,945,29,777,75,64,98,14
10/07/2020,Gangwon,67,17,43,17,26,0,0,7,0
10/07/2020,Chung- buk,68,13,45,6,29,8,2,10,2
10/07/2020,Chung- nam,180,21,147,0,142,4,1,12,0
10/07/2020,Jeonbuk,33,17,11,1,10,0,0,5,0
10/07/2020,Jeonnam,32,16,11,1,7,2,1,5,3
10/07/2020,Gyeong- buk,1393,24,1236,566,478,192,0,133,0
10/07/2020,Gyeong- nam,145,35,90,32,50,6,2,20,3
10/07/2020,Jeju,20,14,2,0,1,0,1,4,0
10/07/2020,Ports of Entry,813,813,0,0,0,0,0,0,4
10/07/2020,Total,13338,1791,10305,5213,3621,1309,162,1242,45
11/07/2020,Seoul,1393,314,957,8,833,47,69,122,8
11/07/2020,Busan,156,37,89,12,58,18,1,30,0
11/07/2020,Daegu,6926,46,6131,4511,699,917,4,749,0
11/07/2020,Incheon,358,66,281,2,260,11,8,11,3
11/07/2020,Gwangju,144,19,120,9,92,13,6,5,15
11/07/2020,Daejeon,149,16,112,2,91,19,0,21,6
11/07/2020,Ulsan,55,22,26,16,4,3,3,7,0
11/07/2020,Sejong,50,5,44,1,40,3,0,1,0
11/07/2020,Gyeonggi,1323,283,943,29,776,74,64,97,8
11/07/2020,Gangwon,67,17,43,17,26,0,0,7,0
11/07/2020,Chung- buk,66,11,45,6,29,8,2,10,0
11/07/2020,Chung- nam,180,21,147,0,142,4,1,12,1
11/07/2020,Jeonbuk,33,17,11,1,10,0,0,5,1
11/07/2020,Jeonnam,29,15,9,1,5,2,1,5,1
11/07/2020,Gyeong- buk,1393,24,1236,566,478,192,0,133,0
11/07/2020,Gyeong- nam,142,32,90,32,50,6,2,20,2
11/07/2020,Jeju,20,14,2,0,1,0,1,4,0
11/07/2020,Ports of Entry,809,809,0,0,0,0,0,0,5
11/07/2020,Total,13293,1768,10286,5213,3594,1317,162,1239,50
12/07/2020,Seoul,1416,317,969,8,843,49,69,130,7
12/07/2020,Busan,156,37,89,12,58,18,1,30,0
12/07/2020,Daegu,6926,46,6131,4511,699,917,4,749,0
12/07/2020,Incheon,360,67,282,2,261,11,8,11,0
12/07/2020,Gwangju,161,19,138,9,114,9,6,4,5
12/07/2020,Daejeon,159,16,120,2,94,24,0,23,1
12/07/2020,Ulsan,55,22,26,16,4,3,3,7,0
12/07/2020,Sejong,50,5,44,1,40,3,0,1,0
12/07/2020,Gyeonggi,1358,305,954,29,790,71,64,99,17
12/07/2020,Gangwon,67,17,43,17,26,0,0,7,0
12/07/2020,Chung- buk,68,13,45,6,29,8,2,10,0
12/07/2020,Chung- nam,181,22,147,0,142,4,1,12,0
12/07/2020,Jeonbuk,36,20,11,1,10,0,0,5,1
12/07/2020,Jeonnam,32,16,13,1,9,2,1,3,0
12/07/2020,Gyeong- buk,1393,24,1236,566,478,192,0,133,0
12/07/2020,Gyeong- nam,146,36,90,32,50,6,2,20,1
12/07/2020,Jeju,20,14,2,0,1,0,1,4,0
12/07/2020,Ports of Entry,833,833,0,0,0,0,0,0,12
12/07/2020,Total,13417,1829,10340,5213,3648,1317,162,1248,44
13/07/2020,Seoul,1429,320,976,8,841,58,69,133,13
13/07/2020,Busan,156,37,89,12,58,18,1,30,0
13/07/2020,Daegu,6927,47,6131,4511,699,917,4,749,1
13/07/2020,Incheon,363,70,282,2,262,10,8,11,3
13/07/2020,Gwangju,168,20,142,9,120,7,6,6,7
13/07/2020,Daejeon,159,16,122,2,99,21,0,21,0
13/07/2020,Ulsan,55,22,26,16,4,3,3,7,0
13/07/2020,Sejong,50,5,44,1,40,3,0,1,0
13/07/2020,Gyeonggi,1369,313,958,29,788,77,64,98,11
13/07/2020,Gangwon,69,19,43,17,26,0,0,7,2
13/07/2020,Chung- buk,69,14,45,6,29,8,2,10,1
13/07/2020,Chung- nam,185,26,147,0,142,4,1,12,4
13/07/2020,Jeonbuk,36,20,11,1,10,0,0,5,0
13/07/2020,Jeonnam,32,16,11,1,7,2,1,5,0
13/07/2020,Gyeong- buk,1393,24,1236,566,478,192,0,133,0
13/07/2020,Gyeong- nam,148,38,90,32,50,6,2,20,2
13/07/2020,Jeju,20,14,2,0,1,0,1,4,0
13/07/2020,Ports of Entry,851,851,0,0,0,0,0,0,18
13/07/2020,Total,13479,1872,10355,5213,3654,1326,162,1252,62
